"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"jgi|Lacbi2|442700|gm1.7144_g",168.142971466619,-2.34984284056489,0.544129886739515,-4.31853294191466,1.57069780785048e-05,0.000623952650136534
"jgi|Lacbi2|328112|Lacbi1.fgenesh3_pg.C_scaffold_15000100",105.403039504034,-1.06710830536418,0.232290253117989,-4.59385743069536,4.35126715329713e-06,0.000210702965656738
"jgi|Lacbi2|657450|estExt_fgenesh1_kg.C_LG_3_t20352",259.938471007147,-0.780627427738922,0.17899241882097,-4.36123179339631,1.29332264010997e-05,0.000527993993507049
"jgi|Lacbi2|306396|Lacbi1.eu2.Lbscf0030g01340",6.37912087561374,-3.27185113921671,0.810986794171578,-4.03440741912315,5.4740267334011e-05,0.00179331819009298
"jgi|Lacbi2|643802|estExt_Genewise1.C_LG_3_t100445",38.0539119707122,-1.23971178414314,0.335864607227417,-3.69110575352681,0.000223281273272248,0.00531866415399674
"jgi|Lacbi2|330977|Lacbi1.fgenesh3_pg.C_scaffold_30000121",73.4167384749094,0.987820015070829,0.277620461019901,3.55816718782849,0.000373451591582404,0.00789005687438749
"jgi|Lacbi2|320163|Lacbi1.fgenesh3_pm.C_scaffold_30000012",23.3732791483779,-1.42232640479764,0.391317681618377,-3.63471029194314,0.000278293181722208,0.00632259235460661
"jgi|Lacbi2|482357|fgenesh1_pm.LG_3_#_1357",236.403517619831,0.723702559617093,0.2039948923491,3.54765039106277,0.000388683778178556,0.00810857919634133
"jgi|Lacbi2|482338|fgenesh1_pm.LG_3_#_1338",16.420412114454,-1.87640730251074,0.522085107539926,-3.59406402406765,0.000325559782181998,0.00708119211473892
"jgi|Lacbi2|646218|estExt_Genewise1.C_LG_3_t90260",138.584566449448,-1.33536205759827,0.340591490046049,-3.92071468790287,8.82867419422026e-05,0.00259731372968768
"jgi|Lacbi2|668161|estExt_fgenesh1_pm.C_LG_3_t30302",143.06805418821,-2.17758606567294,0.551166709962062,-3.95086645531046,7.78687680417718e-05,0.00234277282171934
"jgi|Lacbi2|296990|Lacbi1.eu2.Lbscf0011g01470",169.553697211114,0.583255428403067,0.146761582407524,3.97416966235412,7.06252076613628e-05,0.00220483589470814
"jgi|Lacbi2|296997|Lacbi1.eu2.Lbscf0011g01540",467.830615146069,-1.12615750669914,0.301568661311509,-3.73433201514218,0.000188214066711658,0.0046446225499372
"jgi|Lacbi2|297102|Lacbi1.eu2.Lbscf0011g02590",69.8268686876182,-2.01281585890576,0.425440524480552,-4.73113336197424,2.23269775138712e-06,0.000121407515431985
"jgi|Lacbi2|686410|fgenesh3_kg.LG_3_#_1684_#_Locus_3558_Transcript_1/2_Confidence_1.000",737.827002542394,0.58664801783384,0.134408003219948,4.36468070189122,1.27308574873679e-05,0.000521336472661721
"jgi|Lacbi2|482136|fgenesh1_pm.LG_3_#_1136",11.8879442739031,2.08277678973851,0.575199187595117,3.62096615338856,0.000293504914212515,0.00656698684953061
"jgi|Lacbi2|184771|Lacbi1.estExt_GeneWisePlus_human.C_110166",168.536059534538,-0.766292358790673,0.193205080691713,-3.96621225511872,7.30238382164936e-05,0.00225320996617776
"jgi|Lacbi2|686288|fgenesh3_kg.LG_3_#_1562_#_Locus_5673_Transcript_2/2_Confidence_1.000",462.547041596808,0.899342629473973,0.1731204479132,5.19489546333019,2.04834907505741e-07,1.54417588226487e-05
"jgi|Lacbi2|482072|fgenesh1_pm.LG_3_#_1072",196.013332858296,-1.88321987770878,0.299230101378776,-6.29355091293084,3.10284672101083e-10,5.14607128679645e-08
"jgi|Lacbi2|463693|fgenesh1_pg.LG_3_#_672",127.084430746082,-2.0361938478622,0.364185896901018,-5.59108374373874,2.25656707138463e-08,2.30308706947164e-06
"jgi|Lacbi2|703503|estExt_fgenesh3_kg.C_LG_3_t30479",182.370328483587,-0.880728153927328,0.180631197910116,-4.87583631242698,1.08348427768463e-06,6.68635785875331e-05
"jgi|Lacbi2|297291|Lacbi1.eu2.Lbscf0011g04480",429.833037248215,1.24505460902019,0.331076660061624,3.76062332146412,0.00016949049129977,0.00431631446941525
"jgi|Lacbi2|667975|estExt_fgenesh1_pm.C_LG_3_t30018",54.4728497681438,0.942786581022843,0.270491379025905,3.48545888751801,0.00049129371263489,0.00960841691010226
"jgi|Lacbi2|327087|Lacbi1.fgenesh3_pg.C_scaffold_11000389",277.326308783347,-3.22806437662244,0.303799296684794,-10.6256479585327,2.26434175098413e-26,7.51082158801435e-23
"jgi|Lacbi2|629056|estExt_Genewise1Plus.C_LG_3_t70063",100.453288323649,-0.987032548437181,0.273122015287597,-3.61388864020294,0.000301638657660308,0.00668137180273283
"jgi|Lacbi2|312106|Lacbi1.eu2.Lbscf0004g10620",62.4006399961076,1.06125338470625,0.278501121419651,3.81058926907202,0.000138635938673425,0.00368621570003807
"jgi|Lacbi2|662297|estExt_fgenesh1_pg.C_LG_3_t20069",163.015424035948,-0.815055818640704,0.198565193115074,-4.10472654272472,4.0479342198267e-05,0.001411844540274
